ENTRY,BLOC,IBLK,Name1,Location,Locn,Year,Experiment.Name,Type,Trial,Check,Plot,Pass,Range,Column,HD,TW,PH,BUAC,FD,Can_Cover,X900nm,X975nm,Blue,Green,Red,RE1,RE2,NIR,NDVI,NDRE1,NDRE2,NWI1,NWI2,MTVI
48,1,2,SWW15207-DH-9,Pullman,PUL,2020,2020 PUL SWW DH SP,SWW,SP,0,55,0,4,6,153,NA,43,145,163,93.22580645,139.0780413,116.3112031,32.37282412,46.83871286,42.00046077,76.95197423,101.6542402,125.7418333,0.495524734,0.239931307,0.10592792,-0.088305374,-0.089145642,0.109806138
94,1,1,SWW15208-1-1-1-1,Pullman,PUL,2021,2021 Pullman SWW F5 SP,SWW,SP,0,103,0,4,2,161,NA,32,53,159,77.87769784,64.53389099,57.45760588,20.11057559,27.74620003,27.56809152,40.04415739,41.76485798,48.99893029,0.279070105,0.100246632,0.079702186,-0.057551174,-0.05800638,0.097366572
95,1,1,SWW15208-1-1-1-2,Pullman,PUL,2021,2021 Pullman SWW F5 SP,SWW,SP,0,104,0,4,1,155,NA,33,53,159,71.06080781,56.45968993,51.11828055,18.14378279,25.07814344,25.08238354,35.30348044,36.63615254,42.83503642,0.260666271,0.096422864,0.07800165,-0.04956597,-0.049651517,0.084471425
96,1,1,SWW15208-1-1-1-3,Pullman,PUL,2021,2021 Pullman SWW F5 SP,SWW,SP,0,105,0,5,1,155,NA,33,55,159,83.86500231,73.09948194,65.58202684,22.66594082,31.02159838,30.58568283,45.6077171,47.62341576,55.9697549,0.29179268,0.10165897,0.08056843,-0.053623275,-0.054206615,0.108585792
329,1,6,SWW15211-DH-1,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,346,NA,10,17,164,NA,30,97,NA,93.11838306,0.381433016,0.324857106,0.264754814,0.356902187,0.283495334,0.292730979,0.226901003,0.55959333,0.327483938,0.313099542,0.423006642,-0.080102933,-0.080102933,-0.035348628
338,1,6,SWW15211-DH-10,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,355,NA,19,17,160,NA,30,107,NA,94.22924901,0.4060509,0.360638672,0.341654411,0.450000906,0.357531637,0.389030655,0.296188683,0.72839368,0.34151708,0.303701123,0.421835289,-0.059231571,-0.059231571,-0.029910604
339,1,6,SWW15211-DH-11,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,356,NA,20,17,156,NA,35,104,NA,94.80519481,0.436844462,0.379489799,0.349021601,0.467462835,0.36847781,0.422700688,0.320949561,0.741659828,0.336158333,0.273935036,0.395921842,-0.070258797,-0.070258797,-0.021707631
340,1,6,SWW15211-DH-12,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,357,NA,21,17,159,NA,31,93,NA,84.9726776,0.339177474,0.296490355,0.297267664,0.390931338,0.312057544,0.324866127,0.246558459,0.633027458,0.339620154,0.321707271,0.439376065,-0.067153184,-0.067153184,-0.034675502
341,1,6,SWW15211-DH-13,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,359,NA,20,18,158,NA,32,105,NA,98.41325811,0.443434599,0.378258151,0.312260936,0.42228694,0.329998004,0.398882526,0.310251915,0.663295699,0.335547979,0.248934846,0.362636382,-0.079319731,-0.079319731,-0.011997491
342,1,6,SWW15211-DH-14,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,360,NA,19,18,165,NA,28,98,NA,91.77150629,0.368982455,0.328585874,0.290023337,0.387032244,0.306961999,0.332778268,0.2589613,0.61570882,0.334622939,0.298296683,0.407865219,-0.057910572,-0.057910572,-0.028774038
343,1,6,SWW15211-DH-15,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,361,NA,18,18,158,NA,28,92,NA,78.00687285,0.286656446,0.260635857,0.258712269,0.344720384,0.278118497,0.268378441,0.205518016,0.545997191,0.325049866,0.340897663,0.453056933,-0.047544226,-0.047544226,-0.042429844
344,1,6,SWW15211-DH-16,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,362,NA,17,18,163,NA,29,84,NA,97.43423189,0.416849806,0.360944898,0.325141603,0.422545472,0.333904442,0.363671039,0.282796538,0.697974673,0.35282256,0.314891899,0.423318028,-0.071876175,-0.071876175,-0.029653179
345,1,6,SWW15211-DH-17,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,363,NA,16,18,155,NA,34,85,NA,98.35407467,0.405936963,0.338479104,0.296045426,0.398330695,0.316895101,0.334207047,0.259020183,0.625809783,0.327689702,0.303747525,0.414531169,-0.090618489,-0.090618489,-0.033658024
346,1,6,SWW15211-DH-18,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,364,NA,15,18,160,NA,31,109,NA,95.87386783,0.411187534,0.352510503,0.298749107,0.407054305,0.320635864,0.337558714,0.256409363,0.6308867,0.326057256,0.30288541,0.422043276,-0.076832764,-0.076832764,-0.036318314
347,1,6,SWW15211-DH-19,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,365,NA,14,18,159,NA,30,112,NA,96.93058947,0.427266208,0.355478697,0.29317774,0.3960284,0.311010867,0.332616873,0.255798753,0.621869985,0.333224888,0.303045673,0.417094988,-0.091712524,-0.091712524,-0.033460024
330,1,6,SWW15211-DH-2,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,347,NA,11,17,158,NA,31,95,NA,79.577148,0.316895943,0.276165882,0.248602188,0.329467393,0.266230066,0.2489742,0.19163971,0.525429521,0.327412766,0.35699121,0.46549175,-0.068677597,-0.068677597,-0.045473332
348,1,6,SWW15211-DH-20,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,366,NA,13,18,159,NA,28,101,NA,80.71428571,0.323099378,0.274723855,0.236855854,0.320295084,0.256974982,0.249652486,0.192178498,0.498096813,0.319336297,0.332256182,0.443183046,-0.080919443,-0.080919443,-0.040577467
349,1,6,SWW15211-DH-21,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,367,NA,12,18,153,NA,34,105,NA,95.93147752,0.426832427,0.364536806,0.290445165,0.401866338,0.320419421,0.337091898,0.25864138,0.606794084,0.308855146,0.28573598,0.402286154,-0.078718781,-0.078718781,-0.034189079
350,1,6,SWW15211-DH-22,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,368,NA,11,18,162,NA,31,96,NA,77.93409848,0.324789704,0.289744252,0.250418976,0.336562794,0.268567387,0.265863347,0.201248405,0.528974019,0.32651174,0.331024538,0.448802451,-0.05702769,-0.05702769,-0.039818951
351,1,6,SWW15211-DH-23,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,369,NA,10,18,158,NA,31,105,NA,93.07330195,0.397088243,0.340079664,0.30377039,0.400756758,0.320302016,0.318128769,0.242479351,0.645805589,0.33692269,0.339936861,0.454050519,-0.077334592,-0.077334592,-0.042919086
352,1,6,SWW15211-DH-24,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,370,NA,9,18,157,NA,28,100,NA,91.64128596,0.372400848,0.307709864,0.279405712,0.364968473,0.293569539,0.281434915,0.21813732,0.594792652,0.339076917,0.357621409,0.4633306,-0.095118314,-0.095118314,-0.045073466
353,1,6,SWW15211-DH-25,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,371,NA,8,18,156,NA,29,111,NA,96.91336373,0.418308676,0.335079837,0.298452006,0.391900034,0.314976459,0.311912441,0.241951635,0.634286059,0.336376497,0.340704005,0.447748855,-0.110472668,-0.110472668,-0.041885548
354,1,6,SWW15211-DH-26,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,372,NA,7,18,164,NA,29,109,NA,98.97112512,0.466624216,0.387039727,0.285199373,0.392668942,0.307013415,0.357725869,0.274022253,0.601579254,0.324200105,0.254197939,0.374093693,-0.093226954,-0.093226954,-0.018638303
355,1,6,SWW15211-DH-27,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,373,NA,6,18,156,NA,26,99,NA,97.57685353,0.420853616,0.349485391,0.284732731,0.385326525,0.307336342,0.324090948,0.249857295,0.599972705,0.322532178,0.298552764,0.411982879,-0.092645218,-0.092645218,-0.032676663
356,1,6,SWW15211-DH-28,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,374,NA,5,18,157,NA,30,93,NA,80.33826638,0.31167321,0.266973658,0.23893479,0.32007676,0.257560551,0.247960403,0.190789773,0.503727866,0.323356181,0.340257356,0.450583362,-0.077248413,-0.077248413,-0.041327374
357,1,6,SWW15211-DH-29,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,375,NA,4,18,158,NA,33,85,NA,90.27632039,0.372550438,0.334250232,0.298186409,0.397961398,0.317518016,0.319756884,0.241417504,0.631593917,0.330915554,0.327783434,0.446931625,-0.054188129,-0.054188129,-0.040934716
331,1,6,SWW15211-DH-3,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,348,NA,12,17,162,NA,30,111,NA,86.82342502,0.369342062,0.32772115,0.258719465,0.357856809,0.282719088,0.294697859,0.225508833,0.542549365,0.314843341,0.296031445,0.412781913,-0.059708949,-0.059708949,-0.035029393
358,1,6,SWW15211-DH-30,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,376,NA,3,18,159,NA,35,106,NA,99.05351292,0.402100819,0.360957727,0.308625988,0.414283353,0.326457503,0.350719359,0.26735728,0.655347554,0.334985085,0.302791187,0.420492296,-0.053918657,-0.053918657,-0.032762989
359,1,6,SWW15211-DH-31,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,377,NA,2,18,158,NA,30,101,NA,83.5047619,0.305177301,0.272509536,0.262846685,0.345799936,0.277911396,0.269343913,0.206643279,0.558229974,0.335252612,0.349075854,0.45966661,-0.056549263,-0.056549263,-0.042306886
360,1,6,SWW15211-DH-32,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,378,NA,1,18,161,NA,41,110,NA,99.02534113,0.39352758,0.351242382,0.290989609,0.400430453,0.313013138,0.352459838,0.270741815,0.613968742,0.324661798,0.270593098,0.387953918,-0.056776186,-0.056776186,-0.025362924
361,1,7,SWW15211-DH-33,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,380,NA,2,19,158,NA,36,113,NA,97.46728577,0.408156369,0.352078235,0.328753857,0.433958566,0.344327311,0.370715976,0.282718448,0.700667224,0.340996915,0.307967539,0.425010032,-0.073764248,-0.073764248,-0.031635636
362,1,7,SWW15211-DH-34,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,381,NA,3,19,156,NA,29,105,NA,96.28647215,0.395252851,0.341264939,0.28030763,0.387755894,0.304847062,0.347678767,0.266069069,0.588923902,0.317840758,0.257574683,0.377611096,-0.073301572,-0.073301572,-0.02151414
363,1,7,SWW15211-DH-35,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,382,NA,4,19,161,NA,33,101,NA,98.59282796,0.433308416,0.377181828,0.317021395,0.428042362,0.337527579,0.380426083,0.287842315,0.6715237,0.331000146,0.276721971,0.399932225,-0.069250171,-0.069250171,-0.024218533
364,1,7,SWW15211-DH-36,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,383,NA,5,19,158,NA,33,102,NA,97.84804567,0.42780712,0.364402345,0.321552584,0.430111312,0.342001514,0.365138322,0.276460973,0.681385956,0.331628491,0.302188531,0.422744982,-0.080035367,-0.080035367,-0.03282293
365,1,7,SWW15211-DH-37,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,384,NA,6,19,163,NA,29,103,NA,93.61007463,0.403970012,0.340529359,0.273088306,0.366802321,0.291078455,0.316776427,0.24502799,0.578217787,0.330312404,0.29211514,0.404727004,-0.0852125,-0.0852125,-0.027216571
332,1,6,SWW15211-DH-4,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,349,NA,13,17,155,NA,31,107,NA,63.01724138,0.266098455,0.230327225,0.212999521,0.284889262,0.229826676,0.216636563,0.164163595,0.448882287,0.322753379,0.348969416,0.464432925,-0.072057574,-0.072057574,-0.040750758
333,1,6,SWW15211-DH-5,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,350,NA,14,17,155,NA,30,103,NA,63.00182482,0.25895949,0.219950453,0.211959878,0.284320643,0.228448588,0.213600139,0.161251005,0.446884568,0.323449217,0.353201863,0.469687313,-0.081453805,-0.081453805,-0.042302363
334,1,6,SWW15211-DH-6,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,351,NA,15,17,155,NA,30,106,NA,82.51939754,0.337025397,0.280176616,0.266963207,0.35925733,0.287569473,0.279131514,0.21171722,0.562972145,0.323796821,0.337061391,0.453413898,-0.092107251,-0.092107251,-0.043954361
335,1,6,SWW15211-DH-7,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,352,NA,16,17,156,NA,31,99,NA,80.64810589,0.309992462,0.26235059,0.25676875,0.338745334,0.27213551,0.262636335,0.202059136,0.544831344,0.333790573,0.349481492,0.458932356,-0.083240064,-0.083240064,-0.042506177
336,1,6,SWW15211-DH-8,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,353,NA,17,17,156,NA,32,108,NA,81.7054846,0.318511436,0.280710611,0.264677659,0.353944116,0.282172433,0.2881968,0.220624395,0.560365427,0.330184562,0.320740918,0.435013393,-0.063083168,-0.063083168,-0.036240498
337,1,6,SWW15211-DHNA,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,354,NA,18,17,156,NA,31,100,NA,89.26503341,0.343393325,0.305264091,0.290409123,0.400441728,0.321315707,0.327690862,0.248430171,0.606013005,0.307007962,0.298083957,0.418498086,-0.058781775,-0.058781775,-0.038389933
366,1,7,SWW15212-DH-1,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,385,NA,7,19,162,NA,24,100,NA,96.73295455,0.435876985,0.362581679,0.296804524,0.392991665,0.311851695,0.338462296,0.261011486,0.631829837,0.339074286,0.302349706,0.415323912,-0.091795993,-0.091795993,-0.028638805
375,1,7,SWW15212-DH-10,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,394,NA,16,19,159,NA,32,101,NA,91.96428571,0.366845713,0.313423713,0.294245983,0.3937071,0.314333726,0.31255693,0.237814725,0.622484887,0.328933645,0.331458927,0.44713511,-0.07853065,-0.07853065,-0.04272095
376,1,7,SWW15212-DH-11,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,395,NA,17,19,162,NA,33,110,NA,85.63510393,0.343539074,0.305032607,0.278688352,0.371946824,0.296536902,0.308843834,0.23699871,0.590459852,0.331368687,0.313148965,0.427164765,-0.059371182,-0.059371182,-0.034040611
377,1,7,SWW15212-DH-12,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,396,NA,18,19,161,NA,33,99,NA,97.47774481,0.407967294,0.357665144,0.325653834,0.432727534,0.344924827,0.371296693,0.28719328,0.69116153,0.334177456,0.301061096,0.412905672,-0.065700129,-0.065700129,-0.030850654
378,1,7,SWW15212-DH-13,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,397,NA,19,19,161,NA,31,82,NA,89.1800097,0.348483116,0.314008407,0.298487787,0.400137241,0.32066339,0.326935861,0.249666592,0.63010263,0.325463083,0.316775941,0.432427083,-0.052037962,-0.052037962,-0.038266794
379,1,7,SWW15212-DH-14,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,398,NA,20,19,158,NA,33,88,NA,88.55890944,0.360262453,0.316129881,0.303116629,0.409497705,0.329287302,0.34218017,0.260074983,0.637121048,0.318533822,0.30117483,0.420249368,-0.065247002,-0.065247002,-0.03490895
380,1,7,SWW15212-DH-15,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,399,NA,21,19,160,NA,33,90,NA,87.48824083,0.345535713,0.306007719,0.278153278,0.381685164,0.303841856,0.328668042,0.24958976,0.583388966,0.315078222,0.279281801,0.400729569,-0.060668241,-0.060668241,-0.028540624
381,1,7,SWW15212-DH-16,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,401,NA,20,20,155,NA,33,90,NA,88.37489944,0.343867698,0.303282918,0.301228864,0.407829795,0.326959918,0.32981778,0.250275845,0.633361734,0.319061655,0.315147851,0.433532817,-0.062713036,-0.062713036,-0.040573596
382,1,7,SWW15212-DH-17,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,402,NA,19,20,159,NA,31,86,NA,87.39359546,0.335905088,0.299015882,0.280124689,0.383124835,0.304794486,0.318645631,0.242960837,0.588429174,0.317540501,0.297421493,0.415531017,-0.058100469,-0.058100469,-0.0346215
383,1,7,SWW15212-DH-18,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,403,NA,18,20,157,NA,33,99,NA,94.20823569,0.384286357,0.33531397,0.309855577,0.420869771,0.332011094,0.363835663,0.27834218,0.654751776,0.327070152,0.285607403,0.403399458,-0.068054982,-0.068054982,-0.029310702
367,1,7,SWW15212-DH-2,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,386,NA,8,19,161,NA,34,109,NA,94.64646465,0.404879536,0.332800274,0.288910992,0.386082457,0.308667023,0.317340567,0.24221813,0.611174072,0.328868813,0.316455436,0.432340419,-0.09771077,-0.09771077,-0.036486065
384,1,7,SWW15212-DH-21,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,404,NA,17,20,156,NA,29,86,NA,83.72632393,0.322716994,0.289105319,0.296620785,0.390127567,0.314727209,0.299943377,0.228047465,0.629124997,0.333100655,0.354313665,0.467907626,-0.054936988,-0.054936988,-0.047334615
368,1,7,SWW15212-DH-3,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,387,NA,9,19,159,NA,35,99,NA,92.68041237,0.390955235,0.324538788,0.278668487,0.370953569,0.296460589,0.302621394,0.233082426,0.590459366,0.331482876,0.322297809,0.433951189,-0.092825998,-0.092825998,-0.036863356
369,1,7,SWW15212-DH-4,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,388,NA,10,19,161,NA,33,104,NA,83.18943626,0.349586977,0.302077367,0.25942054,0.345855835,0.276894909,0.277452133,0.212393322,0.548988636,0.329457741,0.32856136,0.442084699,-0.072905032,-0.072905032,-0.03801017
370,1,7,SWW15212-DH-5,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,389,NA,11,19,155,NA,31,92,NA,95.32100109,0.398434421,0.345148096,0.281272892,0.380595565,0.304243851,0.309348456,0.239280697,0.592198254,0.321219186,0.313738373,0.42444557,-0.071661616,-0.071661616,-0.038212703
371,1,7,SWW15212-DH-6,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,390,NA,12,19,160,NA,31,88,NA,84.71422242,0.348077155,0.300988751,0.26263581,0.349954864,0.28243315,0.269700995,0.208295919,0.554204606,0.324837666,0.345310932,0.453650425,-0.072547955,-0.072547955,-0.044330469
372,1,7,SWW15212-DH-7,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,391,NA,13,19,154,NA,34,99,NA,85.42589857,0.35406181,0.303817901,0.263101099,0.356991381,0.286807885,0.280425963,0.21440836,0.552265165,0.316369689,0.326458626,0.440678847,-0.076372486,-0.076372486,-0.0421915
373,1,7,SWW15212-DH-8,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,392,NA,14,19,154,NA,30,85,NA,53.47985348,0.217345131,0.187053159,0.180069974,0.24125972,0.194433392,0.179244801,0.135086105,0.379381616,0.322313327,0.358265934,0.474850998,-0.074906281,-0.074906281,-0.039052646
374,1,7,SWW15212-DHNA,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,393,NA,15,19,161,NA,31,95,NA,26.47511544,0.104556893,0.089879093,0.088074246,0.118599017,0.095585302,0.090001776,0.067415409,0.185193555,0.31914174,0.345906228,0.466246899,-0.075489112,-0.075489112,-0.021240659
97,1,1,SWW15213-1-1-1-1,Pullman,PUL,2021,2021 Pullman SWW F5 SP,SWW,SP,0,106,0,5,2,156,NA,32,59,159,87.98143852,73.47692818,65.4528575,23.20123851,31.8711246,31.60900751,45.04271182,47.28159404,55.61731187,0.273557874,0.104636092,0.081008809,-0.057240508,-0.057756302,0.103360048
98,1,1,SWW15214-1-1-1-1,Pullman,PUL,2021,2021 Pullman SWW F5 SP,SWW,SP,0,107,0,5,3,161,NA,33,52,159,91.74710425,80.58189733,70.69166058,22.70050799,31.45703297,30.5912718,48.14527862,51.24696321,60.90476067,0.329270268,0.116598741,0.086113678,-0.064741857,-0.065379812,0.124656952
99,1,2,SWW15214-1-1-1-2,Pullman,PUL,2021,2021 Pullman SWW F5 SP,SWW,SP,0,108,0,5,4,161,NA,33,52,159,91.62087912,85.92344958,76.06009599,22.81612263,31.66362897,30.57149013,51.04624737,54.53996148,65.10998565,0.358234856,0.120314534,0.088341236,-0.059916284,-0.060891083,0.13518483
100,1,2,SWW15217-1-1-1-1,Pullman,PUL,2021,2021 Pullman SWW F5 SP,SWW,SP,0,109,0,5,5,158,NA,31,57,159,93.56697072,83.82195804,73.69851745,22.43793254,31.26777664,30.39730448,49.43478514,52.95092961,63.2324179,0.348924867,0.12217026,0.088493648,-0.06363751,-0.064267458,0.133521548
101,1,3,SWW15217-1-1-1-2,Pullman,PUL,2021,2021 Pullman SWW F5 SP,SWW,SP,0,111,0,5,7,159,NA,31,51,159,94.28145201,82.85086003,72.5300455,22.87708595,31.8573652,31.12631262,49.50121111,52.81489593,62.64021239,0.334133457,0.116638738,0.085100751,-0.065660246,-0.066422669,0.131741043
102,1,3,SWW15220-1-1-1-1,Pullman,PUL,2021,2021 Pullman SWW F5 SP,SWW,SP,0,112,0,5,8,158,NA,31,49,159,94.70058294,79.18212649,70.40159402,23.18765184,32.45178787,32.07765619,48.20899792,51.05695368,59.87399944,0.30095546,0.107742767,0.079482286,-0.058218991,-0.058699787,0.123855802
103,1,3,SWW15220-1-1-1-2,Pullman,PUL,2021,2021 Pullman SWW F5 SP,SWW,SP,0,113,0,5,9,162,NA,33,50,159,94.43872297,82.49337975,72.30874018,23.05535466,32.19393298,31.55979738,49.96391077,53.16851932,62.62627009,0.328195377,0.111977608,0.081676825,-0.06503658,-0.065791344,0.133195937
104,1,4,SWW15220-1-1-1-3,Pullman,PUL,2021,2021 Pullman SWW F5 SP,SWW,SP,0,114,0,5,10,162,NA,34,51,159,82.50728863,69.24471223,60.93357639,20.66382272,28.36745789,27.9011486,41.82878833,44.67576754,52.61756206,0.3046865,0.113459825,0.081627328,-0.062800074,-0.063844255,0.104395989
385,1,7,SWW15221-DH-1,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,405,NA,16,20,158,NA,33,102,NA,99.67023908,0.442277263,0.379082544,0.342519178,0.448753531,0.354992625,0.376377036,0.288188761,0.73283408,0.347336072,0.321360865,0.43549008,-0.076939142,-0.076939142,-0.035478768
394,1,7,SWW15221-DH-10,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,414,NA,7,20,160,NA,33,98,NA,96.76627098,0.43673028,0.368399826,0.325963984,0.433193297,0.34222474,0.368441296,0.27735755,0.694103343,0.339543634,0.306492579,0.428988749,-0.084868835,-0.084868835,-0.032523053
395,1,7,SWW15221-DH-11,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,415,NA,6,20,156,NA,31,108,NA,93.84305835,0.382996344,0.328156022,0.27505785,0.385984345,0.306703086,0.331590052,0.249491434,0.572189853,0.302069519,0.266215037,0.392729425,-0.077114729,-0.077114729,-0.029351918
396,1,7,SWW15221-DH-13,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,416,NA,5,20,159,NA,32,99,NA,82.22605695,0.336385376,0.293856063,0.276386116,0.373875222,0.2984764,0.307193172,0.228858845,0.582272639,0.322221458,0.309263677,0.435704693,-0.067480985,-0.067480985,-0.036040297
397,1,7,SWW15221-DH-16,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,417,NA,4,20,161,NA,35,110,NA,93.96761134,0.38188708,0.337558429,0.278726658,0.398226432,0.313239822,0.357055842,0.265685255,0.577977742,0.297051955,0.236271621,0.370162598,-0.061615022,-0.061615022,-0.022073974
398,1,7,SWW15221-DH-17,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,418,NA,3,20,158,NA,32,58,NA,58.62903226,0.222635907,0.204980004,0.194004732,0.269785373,0.215939763,0.220423227,0.162257727,0.403869241,0.303205466,0.293846271,0.426779729,-0.041289163,-0.041289163,-0.030219507
399,1,7,SWW15221-DH-19,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,419,NA,2,20,159,NA,29,98,NA,90.74550129,0.349467941,0.320538412,0.299244867,0.408382761,0.326759149,0.341857678,0.25474213,0.627717858,0.315312686,0.294830232,0.422654549,-0.043177992,-0.043177992,-0.034684131
386,1,7,SWW15221-DH-2,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,406,NA,15,20,158,NA,33,116,NA,91.11279909,0.393109384,0.337310714,0.315110128,0.418745455,0.331586812,0.331107374,0.248447656,0.670420228,0.338154726,0.338795309,0.459230951,-0.076392572,-0.076392572,-0.044744816
400,1,7,SWW15221-DH-24,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,420,NA,1,20,162,NA,32,89,NA,82.13568848,0.301613045,0.286419808,0.277192816,0.370606967,0.296718752,0.295629365,0.221715443,0.585954277,0.32768139,0.329322027,0.450974978,-0.025837395,-0.025837395,-0.040513309
401,1,7,SWW15221-DH-25,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,422,NA,2,21,158,NA,35,110,NA,98.38576159,0.446611207,0.392678809,0.326304169,0.44455048,0.346602864,0.425468591,0.321850063,0.691795918,0.332428216,0.238374463,0.364965542,-0.064259549,-0.064259549,-0.009571642
402,1,7,SWW15221-DH-26,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,423,NA,3,21,158,NA,34,119,NA,99.70464135,0.438098809,0.382065723,0.346735056,0.453165934,0.359062311,0.406119919,0.30909792,0.742080116,0.347836752,0.292597271,0.411901867,-0.068319324,-0.068319324,-0.022916141
403,1,7,SWW15221-DH-27,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,424,NA,4,21,161,NA,32,99,NA,98.66789159,0.427872016,0.380758705,0.34693732,0.451063453,0.358444144,0.395380063,0.29930155,0.743137027,0.349218826,0.305447294,0.42576655,-0.058263073,-0.058263073,-0.027118312
404,1,7,SWW15221-DH-28,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,425,NA,5,21,158,NA,33,110,NA,99.95333644,0.461044398,0.396336065,0.341543489,0.449002714,0.3559291,0.411871531,0.314307473,0.72927799,0.344034695,0.278146249,0.397639227,-0.075472134,-0.075472134,-0.018222987
405,1,7,SWW15221-DH-29,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,426,NA,6,21,158,NA,33,107,NA,99.23971377,0.450610914,0.385914631,0.334031531,0.439387411,0.348438582,0.397998369,0.30240444,0.712983411,0.343449478,0.283519539,0.404356789,-0.07733928,-0.07733928,-0.020543949
387,1,7,SWW15221-DH-3,Pullman,PUL,2019,2019 PUL SWW DH SP,SWW,SP,0,407,NA,14,20,156,NA,32,97,NA,88.66714184,0.372872948,0.322180227,0.273646548,0.38006058,0.300076197,0.309215633,0.23133478,0.573064114,0.312650686,0.299053086,0.424825713,-0.072933587,-0.072933587,-0.038384719
